,MO,SLAT,SLON,MAG
53402,9,41.25,-82.7,2
53403,4,42.5,-84.68,1
53404,9,40.83,-84.23,1
53405,4,42.7,-84.6,1
53406,9,40.87,-84.57,0
53407,5,41.43,-84.2,2
53408,5,40.55,-82.93,2
53409,5,40.5,-82.75,2
53410,5,42.53,-83.62,0
53411,5,42.63,-83.77,2
53412,6,40.7,-82.13,0
53413,11,40.78,-84.77,4
53414,5,42.92,-84.67,1
53415,5,42.9,-84.27,0
53416,5,43.38,-84.75,1
53417,5,43.28,-84.62,0
53418,5,43.52,-84.68,1
53419,5,42.92,-83.45,0
53420,11,41.25,-83.62,1
53421,11,41.12,-83.5,2
53422,11,40.58,-83.13,0
53423,11,41.52,-83.52,0
53424,11,41.1,-83.17,3
53425,11,41.57,-83.43,1
53426,11,41.35,-83.12,1
53427,11,41.52,-82.95,2
53428,11,41.22,-82.77,1
53429,11,40.75,-82.63,1
53430,11,40.95,-82.22,2
53431,11,40.97,-82.1,2
53432,11,40.78,-81.55,1
53433,11,41.32,-81.5,2
53434,5,42.85,-83.15,1
53435,6,42.65,-84.05,1
53436,6,42.87,-83.7,1
53437,6,43.05,-83.32,0
53438,7,41.27,-82.5,0
53439,7,41.72,-84.72,0
53440,8,42.02,-84.5,0
53441,8,40.52,-84.4,1
53442,8,41.27,-82.3,0
53443,8,41.4,-82.22,0
53444,8,43.6,-83.88,0
53445,8,42.67,-84.17,2
53446,6,41.2846,-83.865,0
53447,8,43.0,-83.7,3
53448,8,42.97,-83.75,1
53449,7,41.2394,-83.2783,0
53450,8,42.92,-84.57,0
53451,7,41.1391,-82.9392,0
53452,8,43.07,-84.53,2
53453,7,41.2654,-82.8606,0
53454,8,43.07,-84.17,1
53455,7,40.8658,-82.1741,0
53456,7,40.632,-81.447,1
53457,8,43.03,-83.65,0
53458,8,40.7,-84.1,0
53459,8,42.38,-83.35,2
53460,7,41.5005,-81.4685,1
53461,10,41.52,-83.15,0
53462,8,40.81,-81.8,1
53463,9,43.2,-82.78,3
53464,11,43.57,-83.55,1
53465,8,42.7444,-83.984,0
53466,9,41.93,-84.42,2
53467,11,40.8,-81.93,2
53468,8,42.5272,-83.8347,0
53469,3,41.28,-82.55,1
53470,11,40.45,-81.52,2
53471,2,41.1,-83.2,2
53472,11,44.8658,-84.6928,0
53473,3,40.87,-83.47,1
53474,4,41.3,-82.5,1
53475,11,40.9703,-84.4573,1
53476,3,40.7,-81.8,1
53477,5,42.95,-84.23,0
53478,11,40.9609,-84.3852,2
53479,6,40.88,-82.88,1
53480,3,40.73,-82.3,0
53481,3,40.67,-82.58,2
53482,8,45.12,-83.5,0
53483,11,41.19,-83.713,1
53484,5,43.1,-84.7,0
53485,3,42.55,-84.28,1
53486,11,41.539,-83.568,2
53487,3,41.43,-81.7,0
53488,11,41.252,-83.5953,1
53489,5,43.38,-84.1,1
53490,11,41.465,-83.223,1
53491,8,41.3,-83.6,0
53492,4,42.5,-82.97,1
53493,5,43.32,-83.2,0
53494,5,43.15,-82.65,0
53495,8,40.82,-82.62,0
53496,5,43.23,-82.85,0
53497,5,40.88,-82.42,0
53498,8,40.82,-82.6,0
53499,5,43.22,-83.97,0
53500,4,42.72,-84.57,1
53501,4,42.75,-84.75,2
53502,5,43.42,-83.83,0
53503,5,42.95,-84.23,0
53504,4,42.15,-83.6,1
53505,4,42.15,-83.55,2
53506,5,43.22,-83.45,1
53507,5,43.58,-82.73,0
53508,5,41.3,-81.4,1
53509,5,43.13,-83.87,0
53510,5,43.12,-83.68,0
53511,8,41.4,-81.8,2
53512,8,41.92,-84.33,1
53513,5,43.13,-82.72,1
53514,4,41.92,-83.33,3
53515,5,43.02,-82.5,1
53516,4,40.55,-83.6,1
53517,4,40.55,-83.17,1
53518,6,43.58,-84.1,0
53519,6,43.83,-82.72,1
53520,6,41.15,-84.17,1
53521,6,44.98,-83.97,1
53522,5,42.63,-84.15,0
53523,5,43.47,-84.48,0
53524,6,43.47,-84.2,0
53525,5,42.0,-83.93,1
53526,6,40.6,-81.8,1
53527,8,41.17,-81.87,1
53528,7,40.65,-82.5,1
53529,3,42.25,-84.27,1
53530,7,41.4,-81.85,2
53531,5,40.77,-83.13,1
53532,8,40.67,-84.05,1
53533,3,40.75,-84.62,2
53534,9,41.1,-81.9,1
53535,9,41.5,-82.0,1
53536,5,40.67,-81.37,1
53537,9,41.5,-82.7,0
53538,10,45.32,-84.62,0
53539,5,40.52,-84.32,0
53540,7,42.73,-84.47,2
53541,5,40.52,-83.2,2
53542,5,43.33,-84.55,0
53543,5,41.55,-83.63,2
53544,5,43.48,-83.38,2
53545,5,40.48,-83.93,3
53546,6,43.0,-84.27,1
53547,5,43.4,-84.48,0
53548,9,44.77,-84.47,1
53549,6,41.93,-84.32,0
53550,6,40.92,-84.0,3
53551,6,41.08,-84.0,3
53552,3,40.42,-84.63,1
53553,6,45.07,-83.45,1
53554,6,40.75,-84.72,1
53555,6,42.32,-83.75,2
53556,6,40.8,-84.42,0
53557,3,40.63,-83.6,1
53558,6,40.68,-84.58,0
53559,6,40.83,-83.92,1
53560,3,40.75,-83.13,1
53561,6,40.57,-84.2,0
53562,6,40.62,-81.78,2
53563,3,41.05,-82.68,2
53564,6,40.72,-81.6,1
53565,4,42.9,-84.25,2
53566,6,40.62,-81.55,1
53567,6,42.0,-83.25,0
53568,5,40.88,-82.98,1
53569,7,40.62,-82.37,1
53570,5,41.08,-82.82,0
53571,8,40.9,-84.3,1
53572,6,41.52,-83.1,1
53573,8,40.52,-84.32,0
53574,9,42.28,-83.73,0
53575,3,41.37,-82.1,0
53576,5,41.33,-83.65,0
53577,7,44.02,-83.93,0
53578,8,41.22,-83.27,0
53579,8,40.94,-83.37,0
53580,7,42.72,-83.93,2
53581,7,41.23,-84.35,2
53582,8,40.88,-82.65,0
53583,7,41.38,-84.63,0
53584,5,41.1,-82.02,2
53585,7,42.0,-84.18,0
53586,8,43.17,-83.58,2
53587,5,43.92,-84.73,0
53588,5,40.8,-81.38,1
53589,7,43.08,-83.18,1
53590,9,41.22,-82.92,1
53591,7,42.92,-83.73,1
53592,6,45.08,-83.57,0
53593,10,41.52,-82.02,1
53594,6,44.07,-84.48,1
53595,5,42.25,-84.27,1
53596,8,42.73,-83.0,1
53597,6,41.5,-84.2,0
53598,8,42.33,-83.07,1
53599,6,43.25,-84.1,0
53600,7,40.78,-81.93,1
53601,6,45.27,-83.72,0
53602,7,43.6,-82.65,1
53603,8,45.42,-83.83,1
53604,8,43.83,-82.65,0
53605,7,41.43,-82.37,1
53606,8,41.4,-82.18,2
53607,9,42.63,-84.73,1
53608,7,41.43,-82.37,1
53609,8,42.63,-84.63,2
53610,10,43.3,-83.92,0
53611,8,41.43,-82.35,1
53612,8,42.87,-84.33,1
53613,10,41.75,-84.55,1
53614,8,43.03,-83.68,0
53615,9,42.58,-83.48,2
53616,8,42.48,-84.08,2
53617,10,40.85,-84.32,3
53618,9,41.1,-81.95,0
53619,8,42.53,-83.48,3
53620,10,42.65,-83.78,1
53621,9,42.48,-83.37,0
53622,8,41.38,-83.23,1
53623,9,42.38,-83.37,0
53624,10,43.5,-83.75,1
53625,8,40.9,-82.5,2
53626,9,42.87,-83.8,2
53627,4,40.88,-81.6,0
53628,8,40.77,-82.37,1
53629,9,42.87,-83.5,1
53630,4,40.85,-81.52,2
53631,8,41.03,-82.62,2
53632,7,42.73,-82.92,0
53633,5,42.48,-83.47,1
53634,8,42.03,-84.22,0
53635,6,42.03,-83.32,1
53636,8,43.35,-83.87,1
53637,6,42.48,-83.47,2
53638,4,43.03,-83.12,1
53639,6,43.83,-84.75,1
53640,5,41.42,-81.83,0
53641,6,41.92,-84.37,1
53642,5,41.23,-83.43,3
53643,6,42.2,-83.17,1
53644,7,41.38,-84.53,0
53645,5,40.77,-83.5,2
53646,7,44.72,-84.63,1
53647,5,41.03,-82.5,2
53648,7,42.92,-84.75,0
53649,8,41.06,-82.2,1
53650,5,40.57,-82.02,2
53651,8,41.06,-82.03,1
53652,7,45.97,-84.0,1
53653,5,40.77,-84.48,1
53654,8,40.66,-82.65,1
53655,7,42.32,-83.3,0
53656,5,40.75,-83.78,1
53657,8,43.59,-82.99,0
53658,7,41.2,-81.77,1
53659,8,42.69,-84.53,1
53660,5,40.92,-82.93,1
53661,7,41.9,-83.95,0
53662,8,42.99,-83.98,0
53663,5,44.37,-84.73,2
53664,4,41.9,-84.23,0
53665,8,42.71,-84.01,2
53666,4,43.8,-84.75,1
53667,6,43.35,-83.77,1
53668,8,42.41,-83.61,0
53669,4,42.2,-83.78,1
53670,6,43.0,-83.78,0
53671,8,42.92,-83.42,1
53672,4,42.73,-83.35,1
53673,6,43.08,-83.83,0
53674,10,45.35,-84.39,1
53675,4,42.53,-83.55,1
53676,6,43.08,-83.68,0
53677,10,45.1,-83.81,2
53678,5,41.72,-84.42,0
53679,6,43.57,-84.32,0
53680,5,41.73,-84.43,0
53681,10,44.64,-84.3,2
53682,6,42.08,-83.3,0
53683,5,41.88,-83.78,0
53684,10,44.78,-83.9,1
53685,6,41.93,-84.63,0
53686,7,42.07,-83.23,0
53687,10,44.94,-83.62,2
53688,7,42.7,-83.4,0
53689,6,42.02,-83.93,1
53690,10,42.61,-84.3,2
53691,6,43.58,-84.07,0
53692,10,43.18,-83.62,0
53693,7,43.05,-83.27,0
53694,6,43.52,-83.97,0
53695,10,43.26,-83.55,1
53696,7,42.7,-83.75,0
53697,6,41.3,-84.28,0
53698,8,42.4,-83.9,1
53699,5,43.05,-82.95,2
53700,6,41.95,-83.98,0
53701,8,42.73,-83.45,0
53702,6,41.92,-83.38,2
53703,3,41.72,-84.6,3
53704,5,41.98,-84.8,0
53705,6,42.05,-83.4,2
53706,8,45.3,-84.23,1
53707,3,41.77,-83.68,0
53708,6,42.53,-83.2,2
53709,5,42.17,-83.6,2
53710,3,41.92,-83.4,0
53711,8,45.07,-83.73,1
53712,6,42.5,-83.03,0
53713,3,42.98,-82.73,1
53714,6,42.17,-83.23,0
53715,6,42.75,-83.02,0
53716,8,42.7,-84.47,2
53717,5,43.88,-83.12,1
53718,8,44.88,-83.58,0
53719,6,42.3,-83.08,0
53720,6,42.93,-82.77,1
53721,5,41.07,-83.12,1
53722,8,42.72,-83.35,1
53723,6,43.27,-82.88,0
53724,6,42.47,-84.4,0
53725,6,42.42,-84.37,1
53726,9,45.17,-83.58,0
53727,6,43.7,-82.97,1
53728,6,40.72,-84.2,0
53729,6,41.25,-83.23,0
53730,5,41.67,-84.32,1
53731,6,43.95,-82.73,0
53732,6,41.12,-83.17,0
53733,7,43.97,-83.27,0
53734,7,42.7,-84.47,0
53735,5,40.62,-84.25,1
53736,6,41.1,-83.67,1
53737,7,41.17,-82.02,2
53738,5,40.73,-83.15,1
53739,6,41.05,-82.72,1
53740,7,42.63,-83.6,2
53741,8,40.73,-82.78,2
53742,5,40.58,-83.15,1
53743,8,43.18,-84.07,0
53744,6,41.08,-82.42,0
53745,8,42.32,-83.25,0
53746,6,41.15,-84.63,1
53747,8,43.13,-83.97,1
53748,6,40.58,-83.33,0
53749,8,41.17,-82.12,0
53750,6,41.18,-83.22,0
53751,8,43.1,-83.95,0
53752,7,40.58,-83.15,0
53753,6,41.93,-83.25,0
53754,8,41.02,-81.88,1
53755,8,40.58,-83.32,0
53756,8,42.42,-84.75,1
53757,8,42.82,-84.05,2
53758,2,40.72,-83.85,1
53759,6,40.5,-82.75,0
53760,8,41.38,-84.13,0
53761,9,41.12,-83.02,1
53762,2,40.73,-84.57,4
53763,6,42.07,-83.17,0
53764,2,40.8,-84.33,0
53765,11,40.9,-83.55,2
53766,10,40.75,-82.63,1
53767,4,42.37,-83.52,2
53768,7,42.45,-84.4,1
53769,3,41.8,-84.4,2
53770,11,40.43,-82.93,2
53771,3,42.05,-84.58,2
53772,7,40.85,-82.85,0
53773,6,44.3,-84.65,1
53774,11,42.9,-84.02,1
53775,3,42.18,-84.25,2
53776,11,41.08,-82.8,2
53777,7,43.8,-84.75,1
53778,6,44.85,-83.75,1
53779,6,44.85,-83.77,1
53780,6,42.1,-84.55,1
53781,7,43.88,-84.0,2
53782,3,42.5,-84.6,1
53783,6,43.72,-84.58,0
53784,6,42.32,-84.08,2
53785,8,42.33,-83.02,0
53786,3,42.52,-83.42,4
53787,6,44.52,-83.8,1
53788,8,41.32,-81.92,0
53789,6,40.85,-82.52,0
53790,6,44.6,-83.43,1
53791,3,42.7,-82.97,3
53792,1,40.83,-83.08,1
53793,6,40.6,-82.67,2
53794,6,43.75,-82.93,0
53795,3,40.55,-84.6,1
53796,6,41.4,-82.33,0
53797,2,42.1,-83.45,2
53798,6,42.48,-82.87,1
53799,3,41.13,-81.87,0
53800,6,41.17,-82.1,0
53801,7,40.53,-82.55,0
53802,4,41.03,-84.4,2
53803,3,44.07,-84.68,1
53804,7,41.63,-84.17,0
53805,4,42.03,-83.25,2
53806,3,44.13,-84.22,3
53807,4,41.92,-84.65,2
53808,7,41.53,-84.23,2
53809,3,44.27,-83.93,3
53810,7,41.52,-83.82,2
53811,3,44.38,-83.85,1
53812,4,41.05,-84.45,3
53813,7,41.55,-83.63,2
53814,3,44.6,-83.68,2
53815,4,41.08,-84.47,1
53816,7,41.37,-83.67,2
53817,4,43.48,-84.38,1
53818,7,41.38,-84.18,1
53819,4,41.08,-84.7,1
53820,4,42.8,-84.27,2
53821,7,41.52,-83.37,2
53822,4,41.72,-84.42,2
53823,4,43.12,-84.03,1
53824,7,41.6,-83.15,0
53825,4,41.03,-82.52,0
53826,7,41.45,-83.38,1
53827,5,42.8,-83.63,1
53828,4,41.75,-84.42,2
53829,7,41.45,-82.72,2
53830,6,42.75,-84.65,1
53831,7,40.55,-84.57,1
53832,4,41.8,-83.52,3
53833,7,40.53,-84.38,1
53834,6,43.43,-83.75,1
53835,7,41.4,-82.22,1
53836,6,43.82,-84.37,1
53837,7,40.57,-84.2,1
53838,4,44.17,-83.93,2
53839,6,40.67,-82.67,0
53840,7,41.42,-81.85,0
53841,6,41.9,-83.78,1
53842,7,40.65,-83.6,0
53843,4,43.47,-84.58,2
53844,7,42.47,-82.88,1
53845,7,41.23,-82.12,2
53846,7,40.73,-81.83,2
53847,7,41.23,-82.12,0
53848,5,42.42,-84.0,3
53849,9,40.95,-84.1,0
53850,7,41.18,-82.35,2
53851,5,41.12,-83.02,1
53852,3,43.02,-84.5,2
53853,7,41.23,-82.0,3
53854,4,42.87,-84.47,2
53855,5,40.88,-82.65,1
53856,4,42.52,-84.28,2
53857,7,41.13,-81.48,3
53858,4,42.92,-84.25,1
53859,7,41.22,-81.83,0
53860,5,41.63,-83.17,1
53861,4,42.57,-84.03,2
53862,7,41.15,-81.35,1
53863,7,41.05,-83.32,2
53864,5,43.65,-83.12,1
53865,4,40.92,-82.5,1
53866,7,40.92,-83.02,1
53867,4,41.38,-81.43,1
53868,6,43.95,-84.23,1
53869,7,40.63,-82.23,0
53870,5,42.35,-83.73,1
53871,7,40.85,-82.52,0
53872,5,41.98,-83.73,1
53873,7,40.87,-82.25,0
53874,6,41.2,-84.53,1
53875,7,40.75,-82.63,1
53876,6,41.25,-83.95,1
53877,7,40.93,-83.7,1
53878,6,41.32,-83.15,1
53879,7,41.72,-83.92,1
53880,6,41.3,-82.83,2
53881,7,40.98,-82.08,0
53882,6,41.0,-82.52,1
53883,8,40.63,-82.23,0
53884,6,40.8,-82.95,1
53885,9,40.95,-83.38,0
53886,6,41.45,-82.72,1
53887,9,41.95,-83.48,1
53888,6,40.88,-82.68,2
53889,9,42.7,-84.17,1
53890,6,40.97,-82.35,0
53891,4,44.82,-84.32,1
53892,6,41.23,-81.83,1
53893,4,44.15,-84.13,2
53894,6,40.92,-81.47,2
53895,7,42.95,-83.75,0
53896,6,40.87,-84.2,0
53897,7,44.05,-83.68,2
53898,6,41.1,-83.78,1
53899,7,43.12,-83.58,1
53900,7,42.9,-83.5,1
53901,6,42.92,-83.62,1
53902,7,42.07,-83.55,1
53903,6,42.57,-83.03,0
53904,7,43.68,-82.8,1
53905,7,40.55,-84.7,0
53906,7,45.83,-84.57,1
53907,7,44.15,-83.93,1
53908,7,45.83,-84.57,1
53909,7,41.98,-84.6,2
53910,7,45.08,-84.68,1
53911,8,41.88,-83.73,1
53912,7,42.35,-84.1,1
53913,8,44.52,-84.7,1
53914,8,44.28,-83.8,1
53915,5,41.25,-83.95,0
53916,8,44.37,-83.77,1
53917,9,42.95,-82.87,1
53918,6,42.65,-83.75,0
53919,9,43.03,-83.8,2
53920,9,42.33,-83.47,0
53921,6,42.4,-84.32,2
53922,9,42.93,-84.72,1
53923,6,41.8,-83.92,0
53924,9,43.08,-82.58,1
53925,9,42.65,-83.75,0
53926,6,40.62,-84.48,1
53927,10,41.25,-83.62,0
53928,6,41.17,-82.22,1
53929,9,42.48,-83.47,3
53930,4,43.2,-83.15,0
53931,6,41.13,-81.87,1
53932,4,43.3,-82.87,0
53933,7,44.18,-84.28,1
53934,5,42.2,-83.88,0
53935,9,42.73,-83.53,1
53936,9,41.23,-82.62,1
53937,5,42.37,-84.52,0
53938,9,43.0,-82.42,1
53939,6,40.52,-81.62,1
53940,5,44.57,-84.13,2
53941,6,41.13,-81.48,1
53942,9,40.87,-84.38,1
53943,10,43.03,-83.67,2
53944,3,44.25,-84.27,2
53945,3,44.33,-83.97,3
53946,3,44.48,-84.05,3
53947,3,42.45,-84.43,2
53948,3,42.58,-84.17,0
53949,6,44.47,-84.73,2
53950,6,42.65,-82.97,2
53951,7,44.75,-84.18,1
53952,7,42.55,-84.7,1
53953,7,43.68,-83.25,2
53954,7,43.48,-83.33,1
53955,7,43.58,-84.07,1
53956,7,42.72,-82.8,1
53957,7,42.35,-83.45,2
53958,7,42.58,-82.95,1
53959,7,43.05,-83.55,3
53960,7,42.62,-83.33,1
53961,9,43.6,-84.23,1
53962,9,43.87,-84.32,1
53963,9,43.02,-83.63,2
53964,4,42.67,-83.47,1
53965,5,44.02,-84.52,2
53966,5,43.07,-82.7,1
53967,5,41.03,-81.73,1
53968,5,41.1,-81.63,1
53969,6,44.38,-84.72,1
53970,6,44.45,-84.75,0
53971,7,42.47,-84.53,1
53972,7,44.28,-84.0,1
53973,7,44.18,-84.22,0
53974,7,44.12,-84.12,2
53975,6,43.05,-83.03,0
53976,4,41.77,-83.75,0
53977,4,41.28,-82.82,0
53978,6,41.03,-82.5,1
53979,5,40.8,-81.7,1
53980,6,40.93,-84.33,1
53981,6,41.28,-83.85,0
53982,7,40.9,-84.23,1
53983,6,43.25,-84.63,0
53984,6,43.0,-83.73,0
53985,8,45.57,-84.4,1
53986,6,42.48,-83.47,0
53987,8,42.83,-84.25,2
53988,6,43.33,-83.75,3
53989,8,42.67,-82.62,1
53990,10,42.52,-83.0,1
53991,6,42.0,-84.53,0
53992,6,40.95,-82.77,1
53993,6,43.75,-84.08,0
53994,6,41.73,-83.83,2
53995,7,43.88,-84.45,0
53996,7,42.37,-84.33,0
53997,7,40.77,-84.18,0
53998,8,40.52,-83.13,2
53999,8,43.0,-84.57,1
54000,7,47.38,-95.9,0
54001,7,47.22,-95.95,0
54002,7,47.1,-95.95,0
54003,7,47.17,-95.38,0
54004,7,46.95,-95.65,0
54005,8,46.58,-91.72,0
54006,10,44.25,-70.45,1
54007,6,48.85,-96.12,0
54008,6,48.77,-96.28,0
54009,6,48.88,-96.15,0
54010,6,46.22,-96.07,0
54011,6,46.12,-95.9,0
54012,6,47.13,-93.32,0
54013,7,43.3,-71.33,2
54014,7,49.07,-95.08,0
54015,7,47.92,-95.63,0
54016,7,47.18,-95.95,0
54017,7,46.87,-95.9,0
54018,7,47.13,-92.83,0
54019,8,41.0,-72.52,2
54020,8,43.58,-72.32,1
54021,8,44.13,-70.82,1
54022,6,42.35,-72.7,1
54023,6,46.17,-87.73,1
54024,7,46.4,-95.02,2
54025,7,44.52,-70.68,1
54026,7,46.88,-96.1,0
54027,8,44.83,-69.67,2
54028,8,46.03,-93.28,0
54029,8,41.9,-72.47,1
54030,8,41.85,-71.77,0
54031,9,41.07,-72.42,1
54032,5,47.83,-95.97,0
54033,5,47.83,-95.93,0
54034,5,47.85,-95.85,0
54035,5,47.82,-95.63,0
54036,5,47.57,-95.25,0
54037,5,47.58,-95.17,0
54038,5,47.87,-95.2,0
54039,5,47.88,-95.03,0
54040,6,46.17,-95.33,3
54041,6,45.98,-94.53,2
54042,6,46.35,-94.2,2
54043,6,46.17,-96.2,0
54044,6,44.48,-70.78,1
54045,6,42.45,-71.87,1
54046,6,41.8,-73.12,2
54047,6,42.0,-72.9,0
54048,6,42.08,-71.47,0
54049,6,40.88,-72.5,0
54050,6,40.88,-72.47,0
54051,7,47.87,-94.97,0
54052,7,47.98,-94.68,0
54053,7,47.75,-94.48,0
54054,7,47.83,-94.52,0
54055,8,46.12,-91.62,1
54056,7,47.78,-94.43,0
54057,8,46.03,-91.55,1
54058,7,48.97,-94.93,0
54059,9,47.35,-95.17,0
54060,7,48.47,-95.72,1
54061,7,46.15,-68.68,1
54062,9,47.35,-93.17,0
54063,7,48.7,-94.82,0
54064,9,47.52,-91.93,0
54065,7,47.9,-95.12,0
54066,8,47.77,-95.63,1
54067,9,47.25,-91.83,0
54068,8,47.77,-95.5,0
54069,5,46.05,-96.32,0
54070,9,47.72,-90.37,0
54071,5,48.78,-96.03,0
54072,9,46.35,-90.68,0
54073,5,48.72,-96.02,0
54074,5,48.8,-95.75,0
54075,6,47.58,-93.85,1
54076,5,44.32,-70.57,1
54077,6,47.85,-94.32,0
54078,6,43.18,-72.73,2
54079,6,46.53,-96.28,2
54080,6,47.92,-94.22,0
54081,6,47.05,-94.68,0
54082,6,47.0,-94.62,1
54083,6,47.45,-95.4,0
54084,7,48.87,-95.23,0
54085,7,41.8,-72.12,0
54086,7,46.23,-68.0,1
54087,7,47.58,-94.77,0
54088,7,46.27,-68.43,0
54089,7,48.55,-96.32,0
54090,7,42.23,-72.15,1
54091,7,48.55,-95.92,0
54092,7,47.57,-95.98,1
54093,7,48.87,-95.52,0
54094,7,47.83,-93.53,0
54095,7,48.88,-95.23,0
54096,8,43.22,-71.03,0
54097,8,43.45,-70.67,0
54098,8,47.73,-95.63,0
54099,7,47.48,-95.93,1
54100,7,46.07,-93.67,2
54101,8,48.87,-95.75,0
54102,8,47.45,-96.0,0
54103,8,46.52,-67.7,1
54104,8,48.4,-93.47,0
54105,8,47.5,-95.4,0
54106,8,45.05,-68.6,2
54107,8,46.12,-69.25,1
54108,8,47.5,-95.27,0
54109,8,44.4,-69.75,1
54110,9,44.82,-72.03,1
54111,8,44.87,-69.17,1
54112,8,47.82,-96.08,0
54113,4,46.07,-89.25,1
54114,8,44.83,-68.4,1
54115,8,47.7,-95.9,0
54116,6,47.17,-68.92,1
54117,8,43.08,-72.3,1
54118,8,45.17,-69.25,0
54119,6,46.87,-68.02,1
54120,8,41.3,-72.6,0
54121,9,47.67,-93.03,2
54122,6,46.97,-96.27,0
54123,6,44.63,-72.9,2
54124,6,46.9,-96.1,0
54125,6,43.4,-71.4,1
54126,6,46.98,-95.95,0
54127,7,42.7,-71.2,0
54128,6,46.18,-92.93,0
54129,7,47.03,-96.2,1
54130,6,46.2,-92.18,1
54131,7,46.42,-96.23,1
54132,6,46.22,-92.0,1
54133,8,46.7,-95.67,2
54134,6,41.8,-72.83,0
54135,8,47.7,-95.42,2
54136,6,48.7,-96.1,0
54137,8,46.87,-68.02,1
54138,6,46.62,-93.37,0
54139,4,41.9,-72.5,1
54140,7,46.87,-68.02,0
54141,5,45.07,-67.3,0
54142,7,44.73,-71.38,0
54143,6,44.93,-73.1,2
54144,8,41.68,-71.57,0
54145,6,44.17,-70.98,1
54146,8,49.0,-95.93,0
54147,6,47.17,-68.3,1
54148,8,48.98,-95.02,0
54149,6,46.43,-95.52,1
54150,7,48.82,-95.32,0
54151,6,46.02,-94.1,2
54152,7,47.3,-92.48,0
54153,7,43.1,-71.7,2
54154,7,46.07,-89.08,1
54155,7,42.4,-72.6,0
54156,7,46.2,-88.28,0
54157,7,42.83,-71.27,2
54158,7,41.5,-72.98,0
54159,7,43.65,-71.62,1
54160,7,42.5,-71.1,0
54161,8,47.78,-95.7,0
54162,7,44.8,-73.1,1
54163,8,48.37,-92.63,0
54164,7,46.77,-67.92,1
54165,7,42.97,-71.7,1
54166,6,46.97,-96.22,2
54167,7,42.37,-72.63,2
54168,6,46.88,-96.1,1
54169,8,43.08,-72.3,1
54170,7,41.55,-73.03,1
54171,9,48.75,-94.8,1
54172,7,44.28,-69.97,2
54173,10,45.93,-95.43,1
54174,9,44.8,-69.7,2
54175,9,44.5,-67.6,2
54176,10,46.32,-95.37,2
54177,5,44.8,-72.8,2
54178,5,44.9,-72.4,1
54179,10,46.58,-95.1,2
54180,5,44.75,-72.37,1
54181,10,47.0,-94.95,0
54182,5,41.55,-73.12,3
54183,10,46.58,-93.88,2
54184,6,44.58,-69.85,1
54185,6,41.77,-73.08,2
54186,6,40.68,-73.0,0
54187,7,43.3,-72.6,2
54188,6,48.8,-96.03,2
54189,7,43.53,-72.2,0
54190,6,48.68,-95.75,1
54191,7,43.27,-72.5,2
54192,6,48.28,-95.38,1
54193,7,43.88,-70.7,1
54194,6,47.88,-95.13,1
54195,7,42.5,-70.9,1
54196,7,47.7,-96.15,0
54197,8,45.03,-69.6,2
54198,7,47.78,-96.27,0
54199,7,47.87,-96.28,0
54200,10,42.13,-71.97,2
54201,7,42.67,-73.05,1
54202,5,43.03,-71.57,1
54203,7,42.67,-72.83,1
54204,5,43.3,-71.0,2
54205,7,42.18,-73.17,2
54206,7,42.63,-72.88,1
54207,5,46.9,-68.0,1
54208,7,42.87,-72.28,1
54209,5,42.4,-72.6,2
54210,7,42.95,-71.85,2
54211,7,47.02,-95.07,0
54212,5,42.9,-72.1,3
54213,7,47.25,-68.67,0
54214,5,42.83,-71.95,1
54215,8,41.67,-71.1,0
54216,8,46.07,-87.58,0
54217,5,42.3,-72.2,2
54218,8,41.97,-70.68,0
54219,5,42.4,-71.7,2
54220,8,45.08,-69.05,0
54221,5,42.4,-71.6,2
54222,9,46.07,-94.33,1
54223,6,43.0,-71.5,2
54224,9,46.07,-94.05,3
54225,6,47.58,-95.73,1
54226,6,48.72,-94.62,2
54227,7,45.0,-69.9,1
54228,7,45.2,-69.6,0
54229,7,44.6,-69.6,1
54230,7,44.9,-73.2,2
54231,7,43.75,-71.8,1
54232,7,44.75,-69.4,0
54233,7,42.7,-71.5,1
54234,7,43.3,-72.4,1
54235,7,43.6,-71.2,2
54236,7,41.53,-72.57,1
54237,7,42.1,-72.7,0
54238,8,42.83,-72.2,2
54239,9,42.7,-72.3,1
54240,10,44.1,-69.8,1
54241,5,46.6,-95.98,2
54242,5,46.38,-87.02,2
54243,7,46.77,-96.37,1
54244,5,42.7,-71.17,0
54245,7,46.73,-96.15,0
54246,5,42.53,-70.88,1
54247,7,46.7,-96.15,1
54248,6,46.53,-95.07,1
54249,6,44.17,-72.0,0
54250,9,46.07,-93.52,1
54251,7,46.63,-95.97,1
54252,7,42.08,-70.8,1
54253,9,46.12,-93.43,2
54254,7,42.6,-72.7,0
54255,5,46.03,-91.03,0
54256,8,47.0,-96.03,0
54257,5,46.08,-91.1,0
54258,7,46.52,-95.65,0
54259,5,46.17,-90.92,0
54260,5,47.73,-95.48,0
54261,5,43.03,-71.95,2
54262,8,46.53,-96.28,0
54263,6,47.07,-96.08,0
54264,6,46.23,-93.7,0
54265,8,46.52,-96.17,1
54266,6,47.1,-96.05,0
54267,6,40.83,-73.12,1
54268,8,46.43,-95.85,1
54269,6,40.85,-73.03,0
54270,6,46.8,-93.95,0
54271,6,41.35,-72.57,1
54272,8,48.22,-96.18,1
54273,7,47.88,-94.9,0
